enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Gutter,53
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Gutter,53
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Gutter,55
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Gutter,52
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Gutter,50
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Gutter,56
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Gutter,51
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Gutter,54
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Gutter,54
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Gutter,52
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Gutter,52
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Gutter,54
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Gutter,47
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Gutter,50
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Gutter,50
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Gutter,51
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Gutter,49
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Gutter,47
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Gutter,55
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Gutter,51
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Gutter,53
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Gutter,53
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Gutter,52
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Gutter,52
