enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,57
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,55
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,53
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,49
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,53
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,53
Våland skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,50
Våland skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,58
Våland skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,56
Våland skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,53
Våland skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,52
Våland skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,52
Våland skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,52
Våland skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,51
Våland skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,53
Våland skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,52
Våland skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,52
Våland skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,51
Våland skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,49
Våland skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,51
