enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,50
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,49
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,52
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,52
Våland skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,47
Våland skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,56
Våland skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,51
Våland skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,48
Våland skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,50
Våland skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,52
Våland skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,48
Våland skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,52
Våland skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,53
Våland skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,53
Våland skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,51
Våland skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,52
Våland skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,55
Våland skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,52
